"WOS:000285963500020","2011","Weill Cornell Medical College","WEILL","Others","OTHERS","Spincemaille, Pascal",,20939095,"A Fast Edge-Preserving Bayesian Reconstruction Method for Parallel Imaging Applications in Cardiac MRI"
"WOS:000285963500020","2011","Weill Cornell Medical College","WEILL","Others","OTHERS","Zabih, Ramin",rz13,20939095,"A Fast Edge-Preserving Bayesian Reconstruction Method for Parallel Imaging Applications in Cardiac MRI"
"WOS:000285963500020","2011","Weill Cornell Medical College","WEILL","Others","OTHERS","Raj, Ashish",,20939095,"A Fast Edge-Preserving Bayesian Reconstruction Method for Parallel Imaging Applications in Cardiac MRI"
"WOS:000325742600037","2013","COLLEGE OF ENGINEERING","EN","Biomedical Engineering","BME","Matheny, J. B.",,23988275,"Anti-resorptive agents reduce the size of resorption cavities: A three-dimensional dynamic bone histomorphometry study"
"WOS:000325742600037","2013","COLLEGE OF ENGINEERING","EN","Biomedical Engineering","BME","Hernandez, C. J.",cjh275,23988275,"Anti-resorptive agents reduce the size of resorption cavities: A three-dimensional dynamic bone histomorphometry study"
"WOS:000325742600037","2013","COLLEGE OF ENGINEERING","EN","Mechanical and Aerospace Engineering","MAE","Lin, I.",,23988275,"Anti-resorptive agents reduce the size of resorption cavities: A three-dimensional dynamic bone histomorphometry study"
"WOS:000325742600037","2013","COLLEGE OF ENGINEERING","EN","Mechanical and Aerospace Engineering","MAE","Tkachenko, E. V.",,23988275,"Anti-resorptive agents reduce the size of resorption cavities: A three-dimensional dynamic bone histomorphometry study"
"WOS:000325742600037","2013","COLLEGE OF ENGINEERING","EN","Mechanical and Aerospace Engineering","MAE","Matheny, J. B.",,23988275,"Anti-resorptive agents reduce the size of resorption cavities: A three-dimensional dynamic bone histomorphometry study"
"WOS:000325742600037","2013","COLLEGE OF ENGINEERING","EN","Mechanical and Aerospace Engineering","MAE","Ehlert, K. M.",,23988275,"Anti-resorptive agents reduce the size of resorption cavities: A three-dimensional dynamic bone histomorphometry study"
"WOS:000325742600037","2013","COLLEGE OF ENGINEERING","EN","Mechanical and Aerospace Engineering","MAE","Slyfield, C. R.",,23988275,"Anti-resorptive agents reduce the size of resorption cavities: A three-dimensional dynamic bone histomorphometry study"
"WOS:000325742600037","2013","COLLEGE OF ENGINEERING","EN","Mechanical and Aerospace Engineering","MAE","Hernandez, C. J.",cjh275,23988275,"Anti-resorptive agents reduce the size of resorption cavities: A three-dimensional dynamic bone histomorphometry study"
"WOS:A1992HK98900008","1992","COLLEGE OF ARTS AND SCIENCES","CAS","Astronomy","ASTRO","BURNS, JA",jab16,,"3-DIMENSIONAL PERTURBATIONS OF PARTICLES IN A NARROW PLANETARY RING"
"WOS:A1992HK98900008","1992","COLLEGE OF ENGINEERING","EN","Mechanical and Aerospace Engineering","MAE","KOLVOORD, RA",,,"3-DIMENSIONAL PERTURBATIONS OF PARTICLES IN A NARROW PLANETARY RING"
"WOS:000386930800002","2016","COLLEGE OF VETERINARY MEDICINE","CVM","Clinical Sciences","CLSCI","Cheetham, Jonathan",jc485,26825682,"Biomechanical and Biochemical Characterization of Porcine Tracheal Cartilage"
"WOS:000386930800002","2016","COLLEGE OF VETERINARY MEDICINE","CVM","Clinical Sciences","CLSCI","Brown, Bryan N.",,26825682,"Biomechanical and Biochemical Characterization of Porcine Tracheal Cartilage"
"WOS:000386930800002","2016","COLLEGE OF VETERINARY MEDICINE","CVM","Clinical Sciences","CLSCI","Martin, Matthew",,26825682,"Biomechanical and Biochemical Characterization of Porcine Tracheal Cartilage"
"WOS:000386930800002","2016","COLLEGE OF VETERINARY MEDICINE","CVM","Clinical Sciences","CLSCI","Hoffman, Benjamin",,26825682,"Biomechanical and Biochemical Characterization of Porcine Tracheal Cartilage"
"WOS:000386930800002","2016","COLLEGE OF ENGINEERING","EN","Biomedical Engineering","BME","Bonassar, Lawrence J.",lb244,26825682,"Biomechanical and Biochemical Characterization of Porcine Tracheal Cartilage"
"WOS:000280228300014","2010","COLLEGE OF ENGINEERING","EN","Mechanical and Aerospace Engineering","MAE","Cohen, Daniel L.",,19788346,"An Optical Method for Evaluation of Geometric Fidelity for Anatomically Shaped Tissue-Engineered Constructs"
"WOS:000280228300014","2010","COLLEGE OF ENGINEERING","EN","Mechanical and Aerospace Engineering","MAE","Bonassar, Lawrence J.",lb244,19788346,"An Optical Method for Evaluation of Geometric Fidelity for Anatomically Shaped Tissue-Engineered Constructs"
"WOS:000280228300014","2010","COLLEGE OF ENGINEERING","EN","Mechanical and Aerospace Engineering","MAE","Lipson, Hod",,19788346,"An Optical Method for Evaluation of Geometric Fidelity for Anatomically Shaped Tissue-Engineered Constructs"
"WOS:000280228300014","2010","COLLEGE OF ENGINEERING","EN","Mechanical and Aerospace Engineering","MAE","Malone, Evan",,19788346,"An Optical Method for Evaluation of Geometric Fidelity for Anatomically Shaped Tissue-Engineered Constructs"
"WOS:000280228300014","2010","COLLEGE OF ENGINEERING","EN","Biomedical Engineering","BME","Bonassar, Lawrence J.",lb244,19788346,"An Optical Method for Evaluation of Geometric Fidelity for Anatomically Shaped Tissue-Engineered Constructs"
"WOS:000280228300014","2010","COLLEGE OF ENGINEERING","EN","Biomedical Engineering","BME","Ballyns, Jeffrey J.",,19788346,"An Optical Method for Evaluation of Geometric Fidelity for Anatomically Shaped Tissue-Engineered Constructs"
"WOS:000306474000006","2012","COLLEGE OF ENGINEERING","EN","Biomedical Engineering","BME","Bonassar, Lawrence J.",lb244,22429287,"The Effect of the Duration of Mechanical Stimulation and Post-Stimulation Culture on the Structure and Properties of Dynamically Compressed Tissue-Engineered Menisci"
"WOS:000306474000006","2012","COLLEGE OF ENGINEERING","EN","Biomedical Engineering","BME","Ballyns, Jeffrey J.",,22429287,"The Effect of the Duration of Mechanical Stimulation and Post-Stimulation Culture on the Structure and Properties of Dynamically Compressed Tissue-Engineered Menisci"
"WOS:000306474000006","2012","COLLEGE OF ENGINEERING","EN","Biomedical Engineering","BME","Puetzer, Jennifer L.",,22429287,"The Effect of the Duration of Mechanical Stimulation and Post-Stimulation Culture on the Structure and Properties of Dynamically Compressed Tissue-Engineered Menisci"
"WOS:000306474000006","2012","COLLEGE OF ENGINEERING","EN","Mechanical and Aerospace Engineering","MAE","Bonassar, Lawrence J.",lb244,22429287,"The Effect of the Duration of Mechanical Stimulation and Post-Stimulation Culture on the Structure and Properties of Dynamically Compressed Tissue-Engineered Menisci"
"WOS:000272656200003","2010","COLLEGE OF ENGINEERING","EN","Biomedical Engineering","BME","Shuler, M. L.",mls50,19816966,"Considerations for the Design and Construction of a Synthetic Platform Cell for Biotechnological Applications"
"WOS:000272656200003","2010","COLLEGE OF ENGINEERING","EN","Chemical and Biomolecular Engineering","CHEME","Shuler, M. L.",mls50,19816966,"Considerations for the Design and Construction of a Synthetic Platform Cell for Biotechnological Applications"
"WOS:000272656200003","2010","COLLEGE OF ENGINEERING","EN","Chemical and Biomolecular Engineering","CHEME","Foley, P. L.",,19816966,"Considerations for the Design and Construction of a Synthetic Platform Cell for Biotechnological Applications"
"WOS:000297298600001","2011","","OTHERS","Applied and Engineering Physics","AEP","Wise, Frank W.",fww1,,"Three-dimensional laser pulse intensity diagnostic for photoinjectors"
"WOS:000297298600001","2011","COLLEGE OF ARTS AND SCIENCES","CAS","Department of Physics","PHYS","Dunham, Bruce M.",,,"Three-dimensional laser pulse intensity diagnostic for photoinjectors"
"WOS:000297298600001","2011","COLLEGE OF ARTS AND SCIENCES","CAS","Department of Physics","PHYS","Bazarov, Ivan V.",,,"Three-dimensional laser pulse intensity diagnostic for photoinjectors"
"WOS:000297298600001","2011","COLLEGE OF ARTS AND SCIENCES","CAS","Department of Physics","PHYS","Li, Heng",,,"Three-dimensional laser pulse intensity diagnostic for photoinjectors"
"WOS:000269433100010","2009","COLLEGE OF ENGINEERING","EN","Operations Research and Information Engineering","ORIE","Williamson, David P.",dw36,,"Stackelberg thresholds in network routing games or the value of altruism"
"WOS:000269433100010","2009","","OTHERS","Others","OTHERS","Sharma, Yogeshwer",,,"Stackelberg thresholds in network routing games or the value of altruism"
"WOS:000075894700012","1998","","OTHERS","Others","OTHERS","Burlitch, JM",,,"The synthesis of vanadium-doped forsterite by the H2O2-assisted sol-gel method, and the growth of single crystals of vanadium-doped forsterite by the floating zone method"
"WOS:000075894700012","1998","COLLEGE OF ENGINEERING","EN","Materials Science and Engineering","MSE","Dieckmann, R",,,"The synthesis of vanadium-doped forsterite by the H2O2-assisted sol-gel method, and the growth of single crystals of vanadium-doped forsterite by the floating zone method"
"WOS:A1979GH07000011","1979","","OTHERS","Others","OTHERS","TOON, OB",,,"PAST OBLIQUITY OSCILLATIONS OF MARS - ROLE OF THE THARSIS UPLIFT"
"WOS:A1979GH07000011","1979","COLLEGE OF ENGINEERING","EN","Mechanical and Aerospace Engineering","MAE","BURNS, JA",jab16,,"PAST OBLIQUITY OSCILLATIONS OF MARS - ROLE OF THE THARSIS UPLIFT"
"WOS:000369550200043","2016","COLLEGE OF ENGINEERING","EN","Civil and Environmental Engineering","CEE","Richardson, Ruth E.",rer26,26840425,"Use of De Novo Transcriptome Libraries to Characterize a Novel Oleaginous Marine Chlorella Species during the Accumulation of Triacylglycerols"
"WOS:000369550200043","2016","COLLEGE OF ENGINEERING","EN","Biological and Environmental Engineering","BEE","Richter, Lubna V.",,26840425,"Use of De Novo Transcriptome Libraries to Characterize a Novel Oleaginous Marine Chlorella Species during the Accumulation of Triacylglycerols"
"WOS:000369550200043","2016","COLLEGE OF ENGINEERING","EN","Biological and Environmental Engineering","BEE","Ahner, Beth A.",baa7,26840425,"Use of De Novo Transcriptome Libraries to Characterize a Novel Oleaginous Marine Chlorella Species during the Accumulation of Triacylglycerols"
"WOS:000369550200043","2016","COLLEGE OF ENGINEERING","EN","Biological and Environmental Engineering","BEE","Mansfeldt, Cresten B.",,26840425,"Use of De Novo Transcriptome Libraries to Characterize a Novel Oleaginous Marine Chlorella Species during the Accumulation of Triacylglycerols"
"WOS:000327081100004","2013","Weill Cornell Medical College","WEILL","Others","OTHERS","Liu, He",,23807279,"Enrichment of prostate cancer cells from blood cells with a hybrid dielectrophoresis and immunocapture microfluidic system"
"WOS:000327081100004","2013","Weill Cornell Medical College","WEILL","Others","OTHERS","Kirby, Brian J.",bk88,23807279,"Enrichment of prostate cancer cells from blood cells with a hybrid dielectrophoresis and immunocapture microfluidic system"
"WOS:000327081100004","2013","Weill Cornell Medical College","WEILL","Others","OTHERS","Bander, Neil H.",,23807279,"Enrichment of prostate cancer cells from blood cells with a hybrid dielectrophoresis and immunocapture microfluidic system"
"WOS:000327081100004","2013","COLLEGE OF ENGINEERING","EN","Mechanical and Aerospace Engineering","MAE","Kirby, Brian J.",bk88,23807279,"Enrichment of prostate cancer cells from blood cells with a hybrid dielectrophoresis and immunocapture microfluidic system"
"WOS:000327081100004","2013","COLLEGE OF ENGINEERING","EN","Biomedical Engineering","BME","Huang, Chao",,23807279,"Enrichment of prostate cancer cells from blood cells with a hybrid dielectrophoresis and immunocapture microfluidic system"
"WOS:000348811100003","2015","COLLEGE OF ENGINEERING","EN","Materials Science and Engineering","MSE","Heron, J. T.",,25564764,"Large resistivity modulation in mixed-phase metallic systems"
"WOS:000348811100003","2015","COLLEGE OF ENGINEERING","EN","Materials Science and Engineering","MSE","Schlom, D. G.",ds636,25564764,"Large resistivity modulation in mixed-phase metallic systems"
"WOS:000348811100003","2015","","OTHERS","Others","OTHERS","Schlom, D. G.",ds636,25564764,"Large resistivity modulation in mixed-phase metallic systems"
"WOS:000314837100008","2013","","OTHERS","Others","OTHERS","Raman, Vasumathi",,,"Explaining Impossible High-Level Robot Behaviors"
"WOS:000314837100008","2013","COLLEGE OF ENGINEERING","EN","Mechanical and Aerospace Engineering","MAE","Kress-Gazit, Hadas",,,"Explaining Impossible High-Level Robot Behaviors"
"WOS:000271115700011","2009","COLLEGE OF ENGINEERING","EN","Biomedical Engineering","BME","Bonassar, Lawrence J.",lb244,19664773,"Measurement of local strains in intervertebral disc anulus fibrosus tissue under dynamic shear: Contributions of matrix fiber orientation and elastin content"
"WOS:000271115700011","2009","COLLEGE OF ENGINEERING","EN","Mechanical and Aerospace Engineering","MAE","Bonassar, Lawrence J.",lb244,19664773,"Measurement of local strains in intervertebral disc anulus fibrosus tissue under dynamic shear: Contributions of matrix fiber orientation and elastin content"
"WOS:000271115700011","2009","COLLEGE OF ARTS AND SCIENCES","CAS","Department of Physics","PHYS","Cohen, Itai",ic64,19664773,"Measurement of local strains in intervertebral disc anulus fibrosus tissue under dynamic shear: Contributions of matrix fiber orientation and elastin content"
"WOS:000271115700011","2009","COLLEGE OF ARTS AND SCIENCES","CAS","Department of Physics","PHYS","Buckley, Mark R.",,19664773,"Measurement of local strains in intervertebral disc anulus fibrosus tissue under dynamic shear: Contributions of matrix fiber orientation and elastin content"
"WOS:000288035900009","2011","COLLEGE OF ENGINEERING","EN","Materials Science and Engineering","MSE","Wiesner, Ulrich",ubw1,,"Direct Access to Mesoporous Crystalline TiO2/Carbon Composites with Large and Uniform Pores for Use as Anode Materials in Lithium Ion Batteries"
"WOS:000288035900009","2011","COLLEGE OF ENGINEERING","EN","Materials Science and Engineering","MSE","Warren, Scott C.",,,"Direct Access to Mesoporous Crystalline TiO2/Carbon Composites with Large and Uniform Pores for Use as Anode Materials in Lithium Ion Batteries"
"WOS:000288035900009","2011","COLLEGE OF ENGINEERING","EN","Materials Science and Engineering","MSE","Kamperman, Marleen",,,"Direct Access to Mesoporous Crystalline TiO2/Carbon Composites with Large and Uniform Pores for Use as Anode Materials in Lithium Ion Batteries"
"WOS:000288035900009","2011","","OTHERS","Others","OTHERS","DiSalvo, Francis J.",fjd3,,"Direct Access to Mesoporous Crystalline TiO2/Carbon Composites with Large and Uniform Pores for Use as Anode Materials in Lithium Ion Batteries"
"WOS:000345208200008","2014","COLLEGE OF ENGINEERING","EN","Applied and Engineering Physics","AEP","Lim, Yee-Fun",,25017003,"Probing surface states in PbS nanocrystal films using pentacene field effect transistors: controlling carrier concentration and charge transport in pentacene"
"WOS:000345208200008","2014","COLLEGE OF ENGINEERING","EN","Materials Science and Engineering","MSE","Whitham, Kevin",,25017003,"Probing surface states in PbS nanocrystal films using pentacene field effect transistors: controlling carrier concentration and charge transport in pentacene"
"WOS:000345208200008","2014","COLLEGE OF ENGINEERING","EN","Chemical and Biomolecular Engineering","CHEME","Hanrath, Tobias",th358,25017003,"Probing surface states in PbS nanocrystal films using pentacene field effect transistors: controlling carrier concentration and charge transport in pentacene"
"WOS:000345208200008","2014","COLLEGE OF ENGINEERING","EN","Chemical and Biomolecular Engineering","CHEME","Park, Byoungnam",,25017003,"Probing surface states in PbS nanocrystal films using pentacene field effect transistors: controlling carrier concentration and charge transport in pentacene"
"WOS:000345208200008","2014","COLLEGE OF ENGINEERING","EN","Chemical and Biomolecular Engineering","CHEME","Bian, Kaifu",,25017003,"Probing surface states in PbS nanocrystal films using pentacene field effect transistors: controlling carrier concentration and charge transport in pentacene"
"WOS:000244996600003","2007","COLLEGE OF ENGINEERING","EN","Operations Research and Information Engineering","ORIE","Protter, Philip",,,"Information reduction via level crossings in a credit risk model"
"WOS:000244996600003","2007","College of Business","CCB","Samuel Curtis Johnson Graduate School of Management","GM","Sezer, A. Deniz",,,"Information reduction via level crossings in a credit risk model"
"WOS:000284455200035","2010","COLLEGE OF ENGINEERING","EN","Chemical and Biomolecular Engineering","CHEME","Desai, Tushar V.",,,"Nucleation and Growth of Perfluoropentacene on Self-Assembled Monolayers: Significant Changes in Island Density and Shape with Surface Termination"
"WOS:000284455200035","2010","COLLEGE OF ENGINEERING","EN","Chemical and Biomolecular Engineering","CHEME","Engstrom, James R.",jre7,,"Nucleation and Growth of Perfluoropentacene on Self-Assembled Monolayers: Significant Changes in Island Density and Shape with Surface Termination"
"WOS:000284455200035","2010","","OTHERS","Others","OTHERS","Woll, Arthur R.",aw30,,"Nucleation and Growth of Perfluoropentacene on Self-Assembled Monolayers: Significant Changes in Island Density and Shape with Surface Termination"
"WOS:000312593600024","2013","COLLEGE OF ARTS AND SCIENCES","CAS","Chemistry and Chemical Biology","CHEM","Yu, Yingchao",,23104154,"Structurally ordered intermetallic platinum-cobalt core-shell nanoparticles with enhanced activity and stability as oxygen reduction electrocatalysts"
"WOS:000312593600024","2013","COLLEGE OF ARTS AND SCIENCES","CAS","Chemistry and Chemical Biology","CHEM","DiSalvo, Francis J.",fjd3,23104154,"Structurally ordered intermetallic platinum-cobalt core-shell nanoparticles with enhanced activity and stability as oxygen reduction electrocatalysts"
"WOS:000312593600024","2013","COLLEGE OF ARTS AND SCIENCES","CAS","Chemistry and Chemical Biology","CHEM","Wang, Deli",,23104154,"Structurally ordered intermetallic platinum-cobalt core-shell nanoparticles with enhanced activity and stability as oxygen reduction electrocatalysts"
"WOS:000312593600024","2013","COLLEGE OF ARTS AND SCIENCES","CAS","Chemistry and Chemical Biology","CHEM","Abruna, Hector D.",hda1,23104154,"Structurally ordered intermetallic platinum-cobalt core-shell nanoparticles with enhanced activity and stability as oxygen reduction electrocatalysts"
"WOS:000312593600024","2013","COLLEGE OF ARTS AND SCIENCES","CAS","Chemistry and Chemical Biology","CHEM","Wang, Hongsen",hw99,23104154,"Structurally ordered intermetallic platinum-cobalt core-shell nanoparticles with enhanced activity and stability as oxygen reduction electrocatalysts"
"WOS:000312593600024","2013","COLLEGE OF ARTS AND SCIENCES","CAS","Department of Physics","PHYS","Xin, Huolin L.",,23104154,"Structurally ordered intermetallic platinum-cobalt core-shell nanoparticles with enhanced activity and stability as oxygen reduction electrocatalysts"
"WOS:000312593600024","2013","COLLEGE OF ENGINEERING","EN","Applied and Engineering Physics","AEP","Muller, David A.",dm24,23104154,"Structurally ordered intermetallic platinum-cobalt core-shell nanoparticles with enhanced activity and stability as oxygen reduction electrocatalysts"
"WOS:000312593600024","2013","COLLEGE OF ENGINEERING","EN","Applied and Engineering Physics","AEP","Hovden, Robert",,23104154,"Structurally ordered intermetallic platinum-cobalt core-shell nanoparticles with enhanced activity and stability as oxygen reduction electrocatalysts"
"WOS:000312593600024","2013","","OTHERS","Others","OTHERS","Muller, David A.",dm24,23104154,"Structurally ordered intermetallic platinum-cobalt core-shell nanoparticles with enhanced activity and stability as oxygen reduction electrocatalysts"
"WOS:000318128500018","2013","COLLEGE OF ARTS AND SCIENCES","CAS","Astronomy","ASTRO","Hedman, Matthew M.",,,"Probing the inner boundaries of Saturn's A ring with the Iapetus-1:0 nodal bending wave"
"WOS:000318128500018","2013","COLLEGE OF ARTS AND SCIENCES","CAS","Astronomy","ASTRO","Tiscareno, Matthew S.",,,"Probing the inner boundaries of Saturn's A ring with the Iapetus-1:0 nodal bending wave"
"WOS:000318128500018","2013","COLLEGE OF ARTS AND SCIENCES","CAS","Astronomy","ASTRO","Burns, Joseph A.",jab16,,"Probing the inner boundaries of Saturn's A ring with the Iapetus-1:0 nodal bending wave"
"WOS:000318128500018","2013","COLLEGE OF ENGINEERING","EN","Others","OTHERS","Burns, Joseph A.",jab16,,"Probing the inner boundaries of Saturn's A ring with the Iapetus-1:0 nodal bending wave"
"WOS:000253283700066","2008","COLLEGE OF ARTS AND SCIENCES","CAS","Chemistry and Chemical Biology","CHEM","De Silva, Anuja",,,"Study of the structure-properties relationship of phenolic molecular glass resists for next generation photolithography"
"WOS:000253283700066","2008","COLLEGE OF ENGINEERING","EN","Chemical and Biomolecular Engineering","CHEME","Felix, Nelson M.",,,"Study of the structure-properties relationship of phenolic molecular glass resists for next generation photolithography"
"WOS:000253283700066","2008","COLLEGE OF ENGINEERING","EN","Materials Science and Engineering","MSE","Lee, Jin-Kyun",,,"Study of the structure-properties relationship of phenolic molecular glass resists for next generation photolithography"
"WOS:000253283700066","2008","COLLEGE OF ENGINEERING","EN","Materials Science and Engineering","MSE","Ober, Christopher K.",cko3,,"Study of the structure-properties relationship of phenolic molecular glass resists for next generation photolithography"
"WOS:000300601500010","2012","","OTHERS","Others","OTHERS","Glahn, Raymond P.",rpg3,22292922,"Metacridamides A and B, Macrocycles from Conidia of the Entomopathogenic Fungus Metarhizium acridum"
"WOS:000300601500010","2012","","OTHERS","Others","OTHERS","Gibson, Donna M.",,22292922,"Metacridamides A and B, Macrocycles from Conidia of the Entomopathogenic Fungus Metarhizium acridum"
"WOS:000300601500010","2012","","OTHERS","Others","OTHERS","Englich, Ulrich",,22292922,"Metacridamides A and B, Macrocycles from Conidia of the Entomopathogenic Fungus Metarhizium acridum"
"WOS:000300601500010","2012","","OTHERS","Others","OTHERS","Krasnoff, Stuart B.",,22292922,"Metacridamides A and B, Macrocycles from Conidia of the Entomopathogenic Fungus Metarhizium acridum"
"WOS:000300601500010","2012","COLLEGE OF AGRICULTURE AND LIFE SCIENCES","CALS","School of Integrative Plant Science","SIPS","Donzelli, Bruno G. G.",,22292922,"Metacridamides A and B, Macrocycles from Conidia of the Entomopathogenic Fungus Metarhizium acridum"
"WOS:000300601500010","2012","COLLEGE OF ENGINEERING","EN","Biomedical Engineering","BME","Miller, Paula G.",,22292922,"Metacridamides A and B, Macrocycles from Conidia of the Entomopathogenic Fungus Metarhizium acridum"
"WOS:000300601500010","2012","COLLEGE OF ENGINEERING","EN","Biomedical Engineering","BME","Shuler, Michael L.",mls50,22292922,"Metacridamides A and B, Macrocycles from Conidia of the Entomopathogenic Fungus Metarhizium acridum"
"WOS:000354140700076","2015","COLLEGE OF ARTS AND SCIENCES","CAS","Chemistry and Chemical Biology","CHEM","Van Wassen, A. R.",,,"Combinatorial PtSnM (M = Fe, Ni, Ru and Pd) nanoparticle catalyst library toward ethanol electrooxidation"
"WOS:000354140700076","2015","COLLEGE OF ARTS AND SCIENCES","CAS","Chemistry and Chemical Biology","CHEM","Abruna, H. D.",,,"Combinatorial PtSnM (M = Fe, Ni, Ru and Pd) nanoparticle catalyst library toward ethanol electrooxidation"
"WOS:000354140700076","2015","COLLEGE OF ARTS AND SCIENCES","CAS","Chemistry and Chemical Biology","CHEM","Almeida, T. S.",,,"Combinatorial PtSnM (M = Fe, Ni, Ru and Pd) nanoparticle catalyst library toward ethanol electrooxidation"
"WOS:000354140700076","2015","COLLEGE OF ENGINEERING","EN","Materials Science and Engineering","MSE","VanDover, R. B.",,,"Combinatorial PtSnM (M = Fe, Ni, Ru and Pd) nanoparticle catalyst library toward ethanol electrooxidation"
"WOS:000222940000001","2004","College of Business","CCB","Samuel Curtis Johnson Graduate School of Management","GM","Jarrow, RA",raj15,,"Liquidity risk and arbitrage pricing theory"
"WOS:000222940000001","2004","","OTHERS","Others","OTHERS","Protter, P",,,"Liquidity risk and arbitrage pricing theory"
"WOS:000274517300097","2010","COLLEGE OF ENGINEERING","EN","Applied and Engineering Physics","AEP","Ilic, B.",,,"Theoretical and experimental investigation of optically driven nanoelectromechanical oscillators"
"WOS:000274517300097","2010","COLLEGE OF ENGINEERING","EN","Applied and Engineering Physics","AEP","Craighead, H. G.",hgc1,,"Theoretical and experimental investigation of optically driven nanoelectromechanical oscillators"
"WOS:000274517300097","2010","","OTHERS","Others","OTHERS","Ilic, B.",,,"Theoretical and experimental investigation of optically driven nanoelectromechanical oscillators"
"WOS:000274517300097","2010","","OTHERS","Others","OTHERS","Craighead, H. G.",hgc1,,"Theoretical and experimental investigation of optically driven nanoelectromechanical oscillators"
"WOS:000361772600024","2015","COLLEGE OF ENGINEERING","EN","Materials Science and Engineering","MSE","Giannelis, Emmanuel P.",epg2,,"High-rate lithium-sulfur batteries enabled by hierarchical porous carbons synthesized via ice templation"
"WOS:000361772600024","2015","COLLEGE OF ENGINEERING","EN","Materials Science and Engineering","MSE","Ramanujapuram, Anirudh",,,"High-rate lithium-sulfur batteries enabled by hierarchical porous carbons synthesized via ice templation"
"WOS:000361772600024","2015","COLLEGE OF ENGINEERING","EN","Materials Science and Engineering","MSE","Estevez, Luis P.",,,"High-rate lithium-sulfur batteries enabled by hierarchical porous carbons synthesized via ice templation"
"WOS:000361772600024","2015","COLLEGE OF ENGINEERING","EN","Materials Science and Engineering","MSE","Sahore, Ritu",,,"High-rate lithium-sulfur batteries enabled by hierarchical porous carbons synthesized via ice templation"
"WOS:000361772600024","2015","COLLEGE OF ARTS AND SCIENCES","CAS","Chemistry and Chemical Biology","CHEM","DiSalvo, Francis J.",fjd3,,"High-rate lithium-sulfur batteries enabled by hierarchical porous carbons synthesized via ice templation"
"WOS:000254587500001","2008","COLLEGE OF ARTS AND SCIENCES","CAS","Chemistry and Chemical Biology","CHEM","Kobaslija, Muris",,,"Creating microenvironments using encapsulated polymers"
"WOS:000254587500001","2008","COLLEGE OF ARTS AND SCIENCES","CAS","Chemistry and Chemical Biology","CHEM","Bogdan, Andrew R.",,,"Creating microenvironments using encapsulated polymers"
"WOS:000254587500001","2008","COLLEGE OF ARTS AND SCIENCES","CAS","Chemistry and Chemical Biology","CHEM","Poe, Sarah L.",,,"Creating microenvironments using encapsulated polymers"
"WOS:000254587500001","2008","COLLEGE OF ENGINEERING","EN","Chemical and Biomolecular Engineering","CHEME","Escobedo, Fernando",fe13,,"Creating microenvironments using encapsulated polymers"
"WOS:000308095100050","2012","COLLEGE OF ENGINEERING","EN","Applied and Engineering Physics","AEP","Muller, David A.",dm24,22932386,"Graphene and boron nitride lateral heterostructures for atomically thin circuitry"
"WOS:000308095100050","2012","COLLEGE OF ENGINEERING","EN","Applied and Engineering Physics","AEP","Havener, Robin W.",,22932386,"Graphene and boron nitride lateral heterostructures for atomically thin circuitry"
"WOS:000308095100050","2012","COLLEGE OF ENGINEERING","EN","Applied and Engineering Physics","AEP","Huang, Pinshane Y.",,22932386,"Graphene and boron nitride lateral heterostructures for atomically thin circuitry"
"WOS:000308095100050","2012","COLLEGE OF ARTS AND SCIENCES","CAS","Chemistry and Chemical Biology","CHEM","Park, Jiwoong",jp275,22932386,"Graphene and boron nitride lateral heterostructures for atomically thin circuitry"
"WOS:000308095100050","2012","COLLEGE OF ARTS AND SCIENCES","CAS","Chemistry and Chemical Biology","CHEM","Levendorf, Mark P.",,22932386,"Graphene and boron nitride lateral heterostructures for atomically thin circuitry"
"WOS:000308095100050","2012","COLLEGE OF ARTS AND SCIENCES","CAS","Chemistry and Chemical Biology","CHEM","Kim, Cheol-Joo",,22932386,"Graphene and boron nitride lateral heterostructures for atomically thin circuitry"
"WOS:000308095100050","2012","COLLEGE OF ARTS AND SCIENCES","CAS","Chemistry and Chemical Biology","CHEM","Brown, Lola",,22932386,"Graphene and boron nitride lateral heterostructures for atomically thin circuitry"
"WOS:000308095100050","2012","","OTHERS","Others","OTHERS","Muller, David A.",dm24,22932386,"Graphene and boron nitride lateral heterostructures for atomically thin circuitry"
"WOS:000308095100050","2012","","OTHERS","Others","OTHERS","Park, Jiwoong",jp275,22932386,"Graphene and boron nitride lateral heterostructures for atomically thin circuitry"
"WOS:000320593600013","2013","COLLEGE OF AGRICULTURE AND LIFE SCIENCES","CALS","Food Science","FDSCI","Batt, Carl A.",cab10,23219875,"Targeted near-IR hybrid magnetic nanoparticles for in vivo cancer therapy and imaging"
"WOS:000320593600013","2013","Graduate Field","GF","Biomedical Engineering","BME","Wang, Yi",yw233,23219875,"Targeted near-IR hybrid magnetic nanoparticles for in vivo cancer therapy and imaging"
"WOS:000320593600013","2013","Graduate Field","GF","Biomedical Engineering","BME","Kirui, Dickson K.",,23219875,"Targeted near-IR hybrid magnetic nanoparticles for in vivo cancer therapy and imaging"
"WOS:000320593600013","2013","Weill Cornell Medical College","WEILL","Others","OTHERS","Wang, Yi",yw233,23219875,"Targeted near-IR hybrid magnetic nanoparticles for in vivo cancer therapy and imaging"
