http://scholars.cornell.edu/individual/jrnl-0000846,"Journal of the Royal Society, Interface / the Royal Society","1742-5662","1742-5662","[Multidisciplinary Sciences]","General Science & Technology"
http://scholars.cornell.edu/individual/jrnl-0000681,"Optics express","1094-4087","1094-4087","[Optics]","Optics"
http://scholars.cornell.edu/individual/jrnl-0001173,"Environmental Entomology","","","[Entomology]","Entomology"
http://scholars.cornell.edu/individual/jrnl-0000721,"EUROPEAN TRANSACTIONS ON ELECTRICAL POWER","1546-3109","1546-3109","null","Energy"
http://scholars.cornell.edu/individual/jrnl-0001218,"IEEE Transactions on Software Engineering","","","[Engineering, Electrical & Electronic, Computer Science, Software Engineering]","Software Engineering"
http://scholars.cornell.edu/individual/jrnl-0000955,"Review of Corporate Finance Studies","2046-9136","2046-9136","null","null"
http://scholars.cornell.edu/individual/jrnl-0001866,"Journal of Mathematical Imaging and Vision","1573-7683","1573-7683","[Computer Science, Artificial Intelligence, Mathematics, Applied, Computer Science, Software Engineering]","Artificial Intelligence & Image Processing"
http://scholars.cornell.edu/individual/jrnl-0001830,"Crystal Research and Technology","1521-4079","1521-4079","[Crystallography]","Applied Physics"
http://scholars.cornell.edu/individual/jrnl-0001295,"SOCIAL PHILOSOPHY & POLICY","","","[Ethics, Social Sciences, Interdisciplinary, Philosophy]","null"
http://scholars.cornell.edu/individual/jrnl-0001392,"Annales Geophysicae Series B-Terrestrial and Planetary Physics","","","null","null"
http://scholars.cornell.edu/individual/jrnl-0001393,"Israel Journal of Plant Sciences","","","[Plant Sciences]","Plant Biology & Botany"
http://scholars.cornell.edu/individual/jrnl-0001716,"Journal of Supercritical Fluids","1872-8162","1872-8162","[Engineering, Chemical, Chemistry, Physical]","Chemical Engineering"
http://scholars.cornell.edu/individual/jrnl-0001786,"Journal of International Business Studies","1478-6990","1478-6990","[Management, Business]","Business & Management"
http://scholars.cornell.edu/individual/jrnl-0000392,"JOURNAL OF CONSUMER POLICY","1573-0700","1573-0700","null","Marketing"
http://scholars.cornell.edu/individual/jrnl-0001783,"Journal of Proteome Research","1535-3907","1535-3907","[Mining & Mineral Processing, Materials Science, Ceramics, Psychology, Medieval & Renaissance Studies, Film, Radio, Television, Family Studies, Psychology, Applied, Optics, Medical Ethics, History, Literary Theory & Criticism, Crystallography, Biochemistry & Molecular Biology, Operations Research & Management Science, History & Philosophy of Science, Sport Sciences, Public, Environmental & Occupational Health, Literature, British Isles, Plant Sciences, Information Science & Library Science, Materials Science, Textiles, Emergency Medicine, Critical Care Medicine, Mycology, Literature, German, Dutch, Scandinavian, Computer Science, Artificial Intelligence, Psychology, Biological, Gerontology, Nursing, Anatomy & Morphology, Infectious Diseases, Physics, Atomic, Molecular & Chemical, Reproductive Biology, Art, Oncology, Biology, Linguistics, Women's Studies, Engineering, Manufacturing, Integrative & Complementary Medicine, Evolutionary Biology, Communication, Cell & Tissue Engineering, Literary Reviews, Religion, Biotechnology & Applied Microbiology, Language & Linguistics, Medical Informatics, Music, Dance, Chemistry, Multidisciplinary, Statistics & Probability, Computer Science, Information Systems, Physics, Fluids & Plasmas, Physics, Nuclear, Materials Science, Multidisciplinary, Acoustics, Chemistry, Analytical, Oceanography, Chemistry, Medicinal, Mathematical & Computational Biology, International Relations, Criminology & Penology, Nanoscience & Nanotechnology, Materials Science, Characterization & Testing, Engineering, Civil, Physiology, Business, Economics, Social Work, Spectroscopy, Architecture, Dermatology, Medical Laboratory Technology, Behavioral Sciences, Engineering, Multidisciplinary, Rheumatology, Genetics & Heredity, Telecommunications, Chemistry, Physical, Engineering, Mechanical, Physics, Applied, Pathology, Materials Science, Coatings & Films, Orthopedics, Nutrition & Dietetics, Metallurgy & Metallurgical Engineering, Materials Science, Composites, Philosophy, Horticulture, Microbiology, Hospitality, Leisure, Sport & Tourism, Zoology, Transportation, Mathematics, Transplantation, Medicine, Research & Experimental, Mathematics, Interdisciplinary Applications, Ethics, Limnology, Literature, African, Australian, Canadian, Medicine, General & Internal, Urban Studies, Folklore, Asian Studies, Computer Science, Cybernetics, Materials Science, Paper & Wood, Geology, Psychology, Social, History of Social Sciences, Biophysics, Literature, American, Polymer Science, Medicine, Legal, Virology, Agricultural Engineering, Psychology, Educational, Literature, Romance, Microscopy, Forestry, Primary Health Care, Pediatrics, Andrology, Social Sciences, Mathematical Methods, Entomology, Health Care Sciences & Services, Computer Science, Software Engineering, Toxicology, Surgery, Agronomy, Pharmacology & Pharmacy, Agriculture, Multidisciplinary, Poetry, Tropical Medicine, Psychology, Experimental, Parasitology, Food Science & Technology, Engineering, Ocean, Fisheries, Computer Science, Theory & Methods, Remote Sensing, Obstetrics & Gynecology, Social Issues, Planning & Development, Environmental Studies, Theater, Physics, Particles & Fields, Mechanics, Electrochemistry, Multidisciplinary Sciences, Anesthesiology, Rehabilitation, Developmental Biology, Psychology, Multidisciplinary, Transportation Science & Technology, Mineralogy, Physics, Mathematical, Respiratory System, Geography, Physical, Water Resources, Peripheral Vascular Disease, Substance Abuse, Archaeology, Thermodynamics, Agriculture, Dairy & Animal Science, Construction & Building Technology, Sociology, Radiology, Nuclear Medicine & Medical Imaging, Nuclear Science & Technology, Automation & Control Systems, Logic, Environmental Sciences, Industrial Relations & Labor, Classics, Hematology, Meteorology & Atmospheric Sciences, Instruments & Instrumentation, Engineering, Electrical & Electronic, Paleontology, Geochemistry & Geophysics, Cell Biology, Gastroenterology & Hepatology, Cultural Studies, Engineering, Industrial, Psychiatry, Geosciences, Multidisciplinary, Geography, Allergy, Chemistry, Inorganic & Nuclear, Law, Materials Science, Biomaterials, Education, Special, Chemistry, Applied, Astronomy & Astrophysics, Business, Finance, Physics, Multidisciplinary, Energy & Fuels, Urology & Nephrology, Robotics, Engineering, Chemical, Psychology, Clinical, Clinical Neurology, Biodiversity Conservation, Marine & Freshwater Biology, Engineering, Geological, Ophthalmology, Education, Scientific Disciplines, Humanities, Multidisciplinary, Computer Science, Interdisciplinary Applications, Literature, Social Sciences, Interdisciplinary, Area Studies, Mathematics, Applied, Soil Science, Chemistry, Organic, Biochemical Research Methods, Psychology, Psychoanalysis, Endocrinology & Metabolism, Health Policy & Services, Neurosciences, Demography, Engineering, Biomedical, Geriatrics & Gerontology, Education & Educational Research, Physics, Condensed Matter, Anthropology, Otorhinolaryngology, Veterinary Sciences, Immunology, Engineering, Environmental, Ornithology, Computer Science, Hardware & Architecture, Public Administration, Engineering, Petroleum, Imaging Science & Photographic Technology, Dentistry, Oral Surgery & Medicine, Social Sciences, Biomedical, Engineering, Marine, Ecology, Management, Psychology, Developmental, Agricultural Economics & Policy, Literature, Slavic, Political Science, Cardiac & Cardiovascular Systems, Engineering, Aerospace]","Biochemistry & Molecular Biology"
http://scholars.cornell.edu/individual/jrnl-0000128,"Journal of electrocardiology","1532-8430","1532-8430","[Cardiac & Cardiovascular Systems]","Cardiovascular System & Hematology"
http://scholars.cornell.edu/individual/jrnl-0001477,"Global Finance Journal","","","null","Finance"
http://scholars.cornell.edu/individual/jrnl-0001622,"The Journal of bone and joint surgery. British volume","","","[Surgery, Orthopedics]","null"
http://scholars.cornell.edu/individual/jrnl-0000464,"Journal of Coastal Research","1551-5036","1551-5036","[Geosciences, Multidisciplinary, Geography, Physical, Environmental Sciences]","Oceanography"
http://scholars.cornell.edu/individual/jrnl-0000289,"Separation Science and Technology","1520-5754","1520-5754","[Engineering, Chemical, Chemistry, Multidisciplinary]","Chemical Engineering"
http://scholars.cornell.edu/individual/jrnl-0000496,"Review of Financial Studies","1465-7368","1465-7368","[Economics, Business, Finance]","Finance"
http://scholars.cornell.edu/individual/jrnl-0000403,"American Journal of Physiology – Cell Physiology","1522-1563","1522-1563","[Physiology, Cell Biology]","Physiology"
http://scholars.cornell.edu/individual/jrnl-0000368,"Ieee Transactions on Medical Imaging","1558-254X","1558-254X","[Computer Science, Interdisciplinary Applications, Engineering, Biomedical, Radiology, Nuclear Medicine & Medical Imaging, Engineering, Electrical & Electronic, Imaging Science & Photographic Technology]","Nuclear Medicine & Medical Imaging"
http://scholars.cornell.edu/individual/jrnl-0001165,"Water Resources Bulletin","","","null","null"
http://scholars.cornell.edu/individual/jrnl-0001347,"NONLINEAR ANALYSIS-THEORY METHODS & APPLICATIONS","","","[Mathematics, Mathematics, Applied]","Applied Mathematics"
http://scholars.cornell.edu/individual/jrnl-0000450,"Journal of Atmospheric and Oceanic Technology","1520-0426","1520-0426","[Meteorology & Atmospheric Sciences, Engineering, Ocean]","Meteorology & Atmospheric Sciences"
http://scholars.cornell.edu/individual/jrnl-0001548,"Electrochemistry Communications","","","[Electrochemistry]","Energy"
http://scholars.cornell.edu/individual/jrnl-0000232,"Financial Management","1755-053X","1755-053X","[Business, Finance]","Finance"
http://scholars.cornell.edu/individual/jrnl-0001423,"Sensors and Actuators, A: Physical","","","[Instruments & Instrumentation, Engineering, Electrical & Electronic]","Nanoscience & Nanotechnology"
http://scholars.cornell.edu/individual/jrnl-0001792,"Ecology","1939-9170","1939-9170","[Ecology]","Ecology"
http://scholars.cornell.edu/individual/jrnl-0000663,"American journal of health-system pharmacy : AJHP : official journal of the American Society of Health-System Pharmacists","1535-2900","1535-2900","[Pharmacology & Pharmacy]","Pharmacology & Pharmacy"
http://scholars.cornell.edu/individual/jrnl-0000884,"Journal on Data Semantics","1861-2040","1861-2040","null","null"
http://scholars.cornell.edu/individual/jrnl-0001742,"Australian Economic Papers","","","[Economics]","Economics"
http://scholars.cornell.edu/individual/jrnl-0000282,"Journal of Medical Virology","1096-9071","1096-9071","[Virology]","Virology"
http://scholars.cornell.edu/individual/jrnl-0000230,"CANADIAN JOURNAL OF FOREST RESEARCH-REVUE CANADIENNE DE RECHERCHE FORESTIERE","1208-6037","1208-6037","[Forestry]","Forestry"
http://scholars.cornell.edu/individual/jrnl-0000138,"The Journal of Geology","1537-5269","1537-5269","[Geology]","Geology"
http://scholars.cornell.edu/individual/jrnl-0001343,"Proceedings of the Society of Photo-Optical Instrumentation Engineers","","","null","null"
http://scholars.cornell.edu/individual/jrnl-0001220,"International Journal of Circuit Theory and Applications","","","[Engineering, Electrical & Electronic]","Electrical & Electronic Engineering"
http://scholars.cornell.edu/individual/jrnl-0000617,"ORGANIZATION SCIENCE","1526-5455","1526-5455","[Management]","Business & Management"
http://scholars.cornell.edu/individual/jrnl-0000746,"Nature Reviews Drug Discovery","1474-1784","1474-1784","[Pharmacology & Pharmacy, Biotechnology & Applied Microbiology]","Pharmacology & Pharmacy"
http://scholars.cornell.edu/individual/jrnl-0000295,"Journal of natural products","1520-6025","1520-6025","[Pharmacology & Pharmacy, Chemistry, Medicinal, Plant Sciences]","Medicinal & Biomolecular Chemistry"
http://scholars.cornell.edu/individual/jrnl-0001775,"Physica E-Low-Dimensional Systems & Nanostructures","1873-1759","1873-1759","[Nanoscience & Nanotechnology, Physics, Condensed Matter]","Applied Physics"
http://scholars.cornell.edu/individual/jrnl-0001787,"IEEE Transactions on Applied Superconductivity","1558-2515","1558-2515","[Engineering, Electrical & Electronic, Physics, Applied]","General Physics"
http://scholars.cornell.edu/individual/jrnl-0001782,"The Journal of Microwave Power and Electromagnetic Energy","2472-4041","2472-4041","[Engineering, Chemical, Materials Science, Multidisciplinary, Engineering, Electrical & Electronic]","Food Science"
http://scholars.cornell.edu/individual/jrnl-0001106,"JOURNAL OF NON-CRYSTALLINE SOLIDS","","","[Materials Science, Ceramics, Materials Science, Multidisciplinary]","Applied Physics"
http://scholars.cornell.edu/individual/jrnl-0001048,"ECONOMETRICA","","","[Statistics & Probability, Mathematics, Interdisciplinary Applications, Economics, Social Sciences, Mathematical Methods]","Econometrics"
http://scholars.cornell.edu/individual/jrnl-0001364,"Toxicology Letters","","","[Toxicology]","Toxicology"
http://scholars.cornell.edu/individual/jrnl-0000173,"Magazine of Concrete Research","1751-763X","1751-763X","[Construction & Building Technology, Materials Science, Multidisciplinary]","Building & Construction"
http://scholars.cornell.edu/individual/jrnl-0001852,"Designs, Codes and Cryptography","1573-7586","1573-7586","[Computer Science, Theory & Methods, Mathematics, Applied]","Computation Theory & Mathematics"
http://scholars.cornell.edu/individual/jrnl-0000543,"Economic Theory","1432-0479","1432-0479","[Economics]","Economic Theory"
http://scholars.cornell.edu/individual/jrnl-0001881,"Mol Cancer Ther","1538-8514","1538-8514","[Oncology]","Oncology & Carcinogenesis"
http://scholars.cornell.edu/individual/jrnl-0000423,"WORK AND OCCUPATIONS","1552-8464","1552-8464","[Sociology, Industrial Relations & Labor]","Sociology"
http://scholars.cornell.edu/individual/jrnl-0001020,"Applied Microbiology","","","null","null"
http://scholars.cornell.edu/individual/jrnl-0000329,"Journal of the American Institute for Conservation","1945-2330","1945-2330","[Humanities, Multidisciplinary]","Archaeology"
http://scholars.cornell.edu/individual/jrnl-0000758,"Annual review of biomedical engineering","1545-4274","1545-4274","[Engineering, Biomedical]","Biomedical Engineering"
http://scholars.cornell.edu/individual/jrnl-0001298,"Composites Science and Technology","","","[Materials Science, Composites]","Materials"
http://scholars.cornell.edu/individual/jrnl-0001107,"Journal of Physics and Chemistry of Solids","","","[Physics, Condensed Matter, Chemistry, Multidisciplinary]","Physical Chemistry"
http://scholars.cornell.edu/individual/jrnl-0000294,"Physical review. B, Condensed matter","1095-3795","1095-3795","null","null"
http://scholars.cornell.edu/individual/jrnl-0000719,"Cells, Tissues, Organs","1422-6421","1422-6421","[Anatomy & Morphology, Developmental Biology, Cell Biology]","Developmental Biology"
http://scholars.cornell.edu/individual/jrnl-0001485,"Ecological Applications","","","[Ecology, Environmental Sciences]","Ecology"
http://scholars.cornell.edu/individual/jrnl-0001398,"Global Biogeochemical Cycles","","","[Geosciences, Multidisciplinary, Meteorology & Atmospheric Sciences, Environmental Sciences]","Meteorology & Atmospheric Sciences"
http://scholars.cornell.edu/individual/jrnl-0000703,"Combustion Theory and Modelling","1741-3559","1741-3559","[Mathematics, Interdisciplinary Applications, Thermodynamics, Engineering, Chemical, Energy & Fuels]","Energy"
http://scholars.cornell.edu/individual/jrnl-0001743,"Journal of Food Engineering","1873-5770","1873-5770","[Engineering, Chemical, Food Science & Technology]","Food Science"
http://scholars.cornell.edu/individual/jrnl-0001593,"HIGH ENERGY DENSITY PHYSICS","","","[Physics, Fluids & Plasmas]","Fluids & Plasmas"
http://scholars.cornell.edu/individual/jrnl-0000754,"JOURNAL OF FINANCIAL ECONOMETRICS (Winter 2014) 12 (1): 47-88","1479-8417","1479-8417","[Economics, Business, Finance]","Econometrics"
http://scholars.cornell.edu/individual/jrnl-0000872,"Stem cell research & therapy","1757-6512","1757-6512","[Medicine, Research & Experimental, Cell Biology]","null"
http://scholars.cornell.edu/individual/jrnl-0000616,"Jom-Journal of the Minerals Metals & Materials Society","1543-1851","1543-1851","[Mining & Mineral Processing, Mineralogy, Materials Science, Multidisciplinary, Metallurgy & Metallurgical Engineering]","Materials"
http://scholars.cornell.edu/individual/jrnl-0000549,"Molecular Microbiology","1365-2958","1365-2958","[Biochemistry & Molecular Biology, Microbiology]","Microbiology"
http://scholars.cornell.edu/individual/jrnl-0000445,"Stochastic Analysis and Applications","1532-9356","1532-9356","[Statistics & Probability, Mathematics, Applied]","Statistics & Probability"
http://scholars.cornell.edu/individual/jrnl-0000699,"Journal of Earthquake Engineering","1559-808X","1559-808X","[Geosciences, Multidisciplinary, Engineering, Civil, Engineering, Geological]","Strategic, Defence & Security Studies"
http://scholars.cornell.edu/individual/jrnl-0001141,"Polymer","","","[Polymer Science]","Polymers"
http://scholars.cornell.edu/individual/jrnl-0001038,"Chemical Physics Letters","","","[Physics, Atomic, Molecular & Chemical, Chemistry, Physical]","Chemical Physics"
http://scholars.cornell.edu/individual/jrnl-0000038,"Biotechnology and Bioengineering","1097-0290","1097-0290","[Biotechnology & Applied Microbiology]","Biotechnology"
http://scholars.cornell.edu/individual/jrnl-0000691,"Microbiology (Reading, England)","1465-2080","1465-2080","[Microbiology]","Microbiology"
http://scholars.cornell.edu/individual/jrnl-0000130,"Journal of Engineering Mathematics","1573-2703","1573-2703","[Mathematics, Interdisciplinary Applications, Engineering, Multidisciplinary]","Applied Mathematics"
http://scholars.cornell.edu/individual/jrnl-0001416,"Physica B: Condensed Matter","","","[Physics, Condensed Matter]","General Physics"
http://scholars.cornell.edu/individual/jrnl-0000805,"Journal of Biomedical Materials Research Part B: Applied Biomaterials","1552-4981","1552-4981","[Engineering, Biomedical, Materials Science, Biomaterials]","null"
http://scholars.cornell.edu/individual/jrnl-0001226,"International Journal of Electrical Power & Energy Systems","","","[Engineering, Electrical & Electronic]","Energy"
http://scholars.cornell.edu/individual/jrnl-0000454,"JOURNAL OF THE OPTICAL SOCIETY OF AMERICA B-OPTICAL PHYSICS","1520-8540","1520-8540","[Optics]","Optics"
http://scholars.cornell.edu/individual/jrnl-0000350,"BioEssays : news and reviews in molecular, cellular and developmental biology","1521-1878","1521-1878","[Biochemistry & Molecular Biology, Biology]","Developmental Biology"
http://scholars.cornell.edu/individual/jrnl-0000624,"IEEE Transactions on Signal Processing","1941-0476","1941-0476","[Engineering, Electrical & Electronic]","Networking & Telecommunications"
http://scholars.cornell.edu/individual/jrnl-0000915,"ECS Transactions","1938-5862","1938-5862","null","null"
http://scholars.cornell.edu/individual/jrnl-0000774,"Journal of cardiovascular magnetic resonance : official journal of the Society for Cardiovascular Magnetic Resonance","1532-429X","1532-429X","[Cardiac & Cardiovascular Systems, Radiology, Nuclear Medicine & Medical Imaging]","Nuclear Medicine & Medical Imaging"
http://scholars.cornell.edu/individual/jrnl-0000707,"Current Opinion of Microbiology","1879-0364","1879-0364","[Microbiology]","Microbiology"
http://scholars.cornell.edu/individual/jrnl-0001348,"Water Supply & Management","","","null","null"
http://scholars.cornell.edu/individual/jrnl-0000416,"Applied Physics B-Photophysics and Laser Chemistry","1432-0649","1432-0649","null","Optoelectronics & Photonics"
http://scholars.cornell.edu/individual/jrnl-0000670,"Journal of Hydrologic Engineering","1943-5584","1943-5584","[Engineering, Civil, Water Resources, Environmental Sciences]","Environmental Engineering"
http://scholars.cornell.edu/individual/jrnl-0000108,"JOURNAL OF APPLIED SOCIAL PSYCHOLOGY","1559-1816","1559-1816","[Psychology, Social]","Social Psychology"
http://scholars.cornell.edu/individual/jrnl-0001576,"ACM Computers in Entertainment","","","null","null"
http://scholars.cornell.edu/individual/jrnl-0000106,"JOURNAL OF APPLIED PROBABILITY","1475-6072","1475-6072","[Statistics & Probability]","Statistics & Probability"
http://scholars.cornell.edu/individual/jrnl-0000527,"Group Decision and Negotiation","1572-9907","1572-9907","[Social Sciences, Interdisciplinary, Management]","Information Systems"
http://scholars.cornell.edu/individual/jrnl-0000492,"Historical Biology: an international journal of paleobiology","1029-2381","1029-2381","[Paleontology]","Paleontology"
http://scholars.cornell.edu/individual/jrnl-0000413,"Challenge","1558-1489","1558-1489","null","null"
http://scholars.cornell.edu/individual/jrnl-0000476,"Hydrological Processes","1099-1085","1099-1085","[Water Resources]","Environmental Engineering"
http://scholars.cornell.edu/individual/jrnl-0000443,"JOURNAL OF BUSINESS & ECONOMIC STATISTICS","1537-2707","1537-2707","[Economics, Statistics & Probability, Social Sciences, Mathematical Methods]","Econometrics"
http://scholars.cornell.edu/individual/jrnl-0000572,"JOURNAL OF MICROMECHANICS AND MICROENGINEERING","1361-6439","1361-6439","[Nanoscience & Nanotechnology, Materials Science, Multidisciplinary, Instruments & Instrumentation, Engineering, Electrical & Electronic, Mechanics]","Nanoscience & Nanotechnology"
http://scholars.cornell.edu/individual/jrnl-0000338,"Water International","1941-1707","1941-1707","[Engineering, Civil, Water Resources]","Environmental Engineering"
http://scholars.cornell.edu/individual/jrnl-0000309,"Surveys in Geophysics","1573-0956","1573-0956","[Geochemistry & Geophysics]","Meteorology & Atmospheric Sciences"
http://scholars.cornell.edu/individual/jrnl-0001475,"Journal of Financial Intermediation","","","[Business, Finance]","Finance"
http://scholars.cornell.edu/individual/jrnl-0000853,"Nature Nanotechnology","1748-3395","1748-3395","[Nanoscience & Nanotechnology, Materials Science, Multidisciplinary]","Nanoscience & Nanotechnology"
http://scholars.cornell.edu/individual/jrnl-0001378,"IEEE Journal on Selected Areas in Communications","","","[Engineering, Electrical & Electronic, Telecommunications]","Networking & Telecommunications"
http://scholars.cornell.edu/individual/jrnl-0001754,"Resources, Conservation & Recycling","1879-0658","1879-0658","[Engineering, Environmental, Environmental Sciences]","Environmental Sciences"
http://scholars.cornell.edu/individual/jrnl-0001006,"American Ceramic Society Bulletin","","","[Materials Science, Ceramics]","Materials"
http://scholars.cornell.edu/individual/jrnl-0000642,"IEEE TRANSACTIONS ON VERY LARGE SCALE INTEGRATION (VLSI) SYSTEMS","1557-9999","1557-9999","[Engineering, Electrical & Electronic, Computer Science, Hardware & Architecture]","Computer Hardware & Architecture"
http://scholars.cornell.edu/individual/jrnl-0000672,"JOURNAL OF AGRICULTURAL BIOLOGICAL AND ENVIRONMENTAL STATISTICS","1537-2693","1537-2693","[Statistics & Probability, Biology, Mathematical & Computational Biology]","Statistics & Probability"
http://scholars.cornell.edu/individual/jrnl-0001103,"JOURNAL OF MATHEMATICAL PSYCHOLOGY","","","[Mathematics, Interdisciplinary Applications, Social Sciences, Mathematical Methods, Psychology, Mathematical]","Experimental Psychology"
http://scholars.cornell.edu/individual/jrnl-0001360,"Fluid Phase Equilibria","","","[Thermodynamics, Engineering, Chemical, Chemistry, Physical]","Chemical Engineering"
http://scholars.cornell.edu/individual/jrnl-0001502,"International Journal of Human-Computer Studies","","","[Psychology, Multidisciplinary, Ergonomics, Computer Science, Cybernetics]","Human Factors"
http://scholars.cornell.edu/individual/jrnl-0000112,"Journal of biomechanics","1873-2380","1873-2380","[Engineering, Biomedical, Biophysics]","Biomedical Engineering"
http://scholars.cornell.edu/individual/jrnl-0000037,"Biorheology","1878-5034","1878-5034","[Hematology, Engineering, Biomedical, Biophysics]","Biomedical Engineering"
http://scholars.cornell.edu/individual/jrnl-0000818,"JOURNAL OF COMPUTATIONAL ELECTRONICS","1572-8137","1572-8137","[Engineering, Electrical & Electronic, Physics, Applied]","Applied Physics"
http://scholars.cornell.edu/individual/jrnl-0000468,"In Vitro Cellular & Developmental Biology-Animal","1543-706X","1543-706X","null","Biochemistry & Molecular Biology"
http://scholars.cornell.edu/individual/jrnl-0000426,"Financial Review","1540-6288","1540-6288","null","null"
http://scholars.cornell.edu/individual/jrnl-0000985,"Global Cardiology Science and Practice","2305-7823","2305-7823","null","null"
http://scholars.cornell.edu/individual/jrnl-0001023,"Archive for Rational Mechanics and Analysis","","","[Mathematics, Interdisciplinary Applications, Mechanics]","General Physics"
http://scholars.cornell.edu/individual/jrnl-0000927,"Circulation-Cardiovascular Imaging","1942-0080","1942-0080","[Cardiac & Cardiovascular Systems, Radiology, Nuclear Medicine & Medical Imaging]","Cardiovascular System & Hematology"
http://scholars.cornell.edu/individual/jrnl-0000045,"CALIFORNIA MANAGEMENT REVIEW","2162-8564","2162-8564","[Management, Business]","Business & Management"
http://scholars.cornell.edu/individual/jrnl-0000300,"Photosynthesis Research","1573-5079","1573-5079","[Plant Sciences]","Plant Biology & Botany"
http://scholars.cornell.edu/individual/jrnl-0001215,"JOURNAL OF FLUIDS ENGINEERING-TRANSACTIONS OF THE ASME","","","[Engineering, Mechanical]","Mechanical Engineering & Transports"
http://scholars.cornell.edu/individual/jrnl-0001359,"European Journal of Operational Research","","","[Operations Research & Management Science, Management]","Operations Research"
http://scholars.cornell.edu/individual/jrnl-0000887,"Physica Status Solidi A-Applications and Materials Science","1862-6319","1862-6319","[Materials Science, Multidisciplinary, Physics, Condensed Matter, Physics, Applied]","Applied Physics"
http://scholars.cornell.edu/individual/jrnl-0000855,"Computational and Mathematical Methods in Medicine","1748-6718","1748-6718","[Mathematical & Computational Biology]","Bioinformatics"
http://scholars.cornell.edu/individual/jrnl-0001128,"NUCLEAR INSTRUMENTS & METHODS IN PHYSICS RESEARCH","","","null","null"
http://scholars.cornell.edu/individual/jrnl-0001235,"Journal of Economics and Business","","","null","Finance"
http://scholars.cornell.edu/individual/jrnl-0000994,"The Journal of Law, Economics, & Organization","1465-7341","1465-7341","[Economics, Law]","Economics"
http://scholars.cornell.edu/individual/jrnl-0001877,"Bone Reports","2352-1872","2352-1872","null","null"
http://scholars.cornell.edu/individual/jrnl-0001842,"Multiphase Science and Technology","1943-6181","1943-6181","null","Mechanical Engineering & Transports"
http://scholars.cornell.edu/individual/jrnl-0001137,"Physical Review","","","null","null"
http://scholars.cornell.edu/individual/jrnl-0001559,"European Heart Journal","","","[Cardiac & Cardiovascular Systems]","null"
http://scholars.cornell.edu/individual/jrnl-0001299,"Probabilistic Engineering Mechanics","","","[Statistics & Probability, Mechanics, Engineering, Mechanical]","Civil Engineering"
http://scholars.cornell.edu/individual/jrnl-0001255,"Physica D: Nonlinear Phenomena","","","[Physics, Mathematical, Physics, Multidisciplinary, Mathematics, Applied]","Fluids & Plasmas"
http://scholars.cornell.edu/individual/jrnl-0001187,"Progress in Materials Science","","","[Materials Science, Multidisciplinary]","Materials"
http://scholars.cornell.edu/individual/jrnl-0001184,"Geological Society of America Memoirs","","","null","null"
http://scholars.cornell.edu/individual/jrnl-0000504,"SIAM Journal on Matrix Analysis and Applications","1095-7162","1095-7162","[Mathematics, Applied]","Numerical & Computational Mathematics"
http://scholars.cornell.edu/individual/jrnl-0000437,"Journal of Surveying Engineering-Asce","1943-5428","1943-5428","[Engineering, Civil]","Geological & Geomatics Engineering"
http://scholars.cornell.edu/individual/jrnl-0001544,"NEW ASTRONOMY","","","[Astronomy & Astrophysics]","Astronomy & Astrophysics"
http://scholars.cornell.edu/individual/jrnl-0001689,"Journal of Circuits Systems and Computers","1793-6454","1793-6454","[Engineering, Electrical & Electronic, Computer Science, Hardware & Architecture]","Electrical & Electronic Engineering"
http://scholars.cornell.edu/individual/jrnl-0000208,"Radiology","1527-1315","1527-1315","[Radiology, Nuclear Medicine & Medical Imaging]","Nuclear Medicine & Medical Imaging"
http://scholars.cornell.edu/individual/jrnl-0001017,"Journal American Water Works Association","","","null","Environmental Engineering"
http://scholars.cornell.edu/individual/jrnl-0001854,"Journal of Peking University (Health Sciences)","","","null","null"
http://scholars.cornell.edu/individual/jrnl-0000101,"The Journal of Adhesion","1545-5823","1545-5823","[Engineering, Chemical, Materials Science, Multidisciplinary, Mechanics]","Polymers"
http://scholars.cornell.edu/individual/jrnl-0001860,"Computers in Physics","1558-4208","1558-4208","null","null"
http://scholars.cornell.edu/individual/jrnl-0001139,"Physiologia Plantarum","","","[Plant Sciences]","Plant Biology & Botany"
http://scholars.cornell.edu/individual/jrnl-0000627,"IEEE transactions on image processing : a publication of the IEEE Signal Processing Society","1941-0042","1941-0042","[Engineering, Electrical & Electronic, Computer Science, Artificial Intelligence]","Artificial Intelligence & Image Processing"
http://scholars.cornell.edu/individual/jrnl-0001466,"Defect and Diffusion Forum","","","null","Materials"
http://scholars.cornell.edu/individual/jrnl-0000553,"NMR in biomedicine","1099-1492","1099-1492","[Spectroscopy, Radiology, Nuclear Medicine & Medical Imaging, Biophysics]","Nuclear Medicine & Medical Imaging"
http://scholars.cornell.edu/individual/jrnl-0000578,"Bioresource Technology","1873-2976","1873-2976","[Agricultural Engineering, Biotechnology & Applied Microbiology, Energy & Fuels]","Biotechnology"
http://scholars.cornell.edu/individual/jrnl-0000764,"Crystal Growth & Design","1528-7505","1528-7505","[Materials Science, Multidisciplinary, Crystallography, Chemistry, Multidisciplinary]","Inorganic & Nuclear Chemistry"
http://scholars.cornell.edu/individual/jrnl-0001568,"IEEE Pervasive Computing","","","[Computer Science, Information Systems, Engineering, Electrical & Electronic, Telecommunications]","Distributed Computing"
