"http://scholars.cornell.edu/individual/UR-396324","Crustal thickness variations across the Colorado Rocky Mountains from teleseismic receiver functions","2","null","[receiver, variations]"
"http://scholars.cornell.edu/individual/UR-415922","10-Nm Resolution Electron-Beam Lithography","3","null","[Electron-Beam Lithography, Lithography, Resolution]"
"http://scholars.cornell.edu/individual/UR-415925","Alkenylsilane Sulfone Copolymers and Terpolymers as Electron-Beam-Sensitive Positive Resists for 2-Layer Systems","1","null","[Resists]"
"http://scholars.cornell.edu/individual/UR-396327","Shallow dips of normal faults during rapid extension: Earthquakes in the Woodlark-D'Entrecasteaux rift system, Papua New Guinea","1","[Earthquakes]","[Earthquakes]"
"http://scholars.cornell.edu/individual/UR-396326","Dispersion of regional body waves at 100-150 km depth beneath Alaska: In situ constraints on metamorphism of subducted crust","4","null","[waves, In situ, body waves, Dispersion]"
"http://scholars.cornell.edu/individual/UR-415924","A Study of Gallium-Arsenide and Aluminum Gallium-Arsenide Reactive Ion Etching Parameters","2","[Aluminum]","[Parameters, Aluminum]"
"http://scholars.cornell.edu/individual/UR-367802","Error Exponents for the Detection of Gauss-Markov Signals Using Randomly Spaced Sensors","1","null","[Error Exponents]"
"http://scholars.cornell.edu/individual/UR-367808","Cognitive Medium Access: Constraints Interference Based on Experimental Models","3","null","[Experimental, Interference, Models]"
"http://scholars.cornell.edu/individual/UR-367807","Optimal Training for Time-Selective Wireless Fading Channels Using Cutoff Rate","3","null","[Training, Cutoff Rate, Fading Channels]"
"http://scholars.cornell.edu/individual/UR-367806","Estimation of the Number of Operating Sensors in Large-Scale Sensor Networks with Mobile Access","4","null","[Networks, Large-Scale, Estimation, Sensors]"
"http://scholars.cornell.edu/individual/UR-367805","On Topology Attack of a Smart Grid: Undetectable Attacks and Countermeasures","0","null","null"
"http://scholars.cornell.edu/individual/UR-367800","Distributed Detection in the Presence of Byzantine Attacks","0","null","null"
"http://scholars.cornell.edu/individual/UR-415938","Electron-Beam Lithography from 20 to 120 Kev with a High-Quality Beam","2","null","[Electron-Beam Lithography, Lithography]"
"http://scholars.cornell.edu/individual/UR-396332","Three-dimensional attenuation variations in southern California","3","[California]","[Three-dimensional, variations, California]"
"http://scholars.cornell.edu/individual/UR-415937","Electrical Damage Induced by Ion-Beam Etching of Gaas","0","null","null"
"http://scholars.cornell.edu/individual/UR-396331","Evidence for seismogenic normal faults at shallow dips in continental rifts","0","null","null"
"http://scholars.cornell.edu/individual/UR-415939","Etching and Cathodoluminescence Studies of Znse","1","null","[Cathodoluminescence]"
"http://scholars.cornell.edu/individual/UR-396330","Hydrated subducted crust at 100–250 km depth","0","null","null"
"http://scholars.cornell.edu/individual/UR-415930","Beam Energy Effects in Electron-Beam Lithography - the Range and Intensity of Backscattered Exposure","4","null","[Electron-Beam Lithography, Energy, Lithography, Exposure]"
"http://scholars.cornell.edu/individual/UR-396339","Investigation of Microearthquakes, Macroseismic Data, and Liquefaction Associated with the 1867 Wamego Earthquake in Eastern Kansas","2","null","[Earthquake, Liquefaction]"
"http://scholars.cornell.edu/individual/UR-415932","Contact Lithography at 157 Nm with an F2 Excimer Laser","4","null","[Excimer Laser, Lithography, Laser, Contact]"
"http://scholars.cornell.edu/individual/UR-415931","Characterization and Optical-Properties of Arrays of Small Gold Particles","4","[Gold]","[Characterization, Gold, Arrays, Particles]"
"http://scholars.cornell.edu/individual/UR-396336","High resolution image of the subducted Pacific (?) plate beneath central Alaska, 50–150 km depth","1","null","[resolution]"
"http://scholars.cornell.edu/individual/UR-415934","Direct Writing in Self-Developing Resists Using Low-Power Cw Ultraviolet-Light","3","null","[Low-Power, Resists, Direct]"
"http://scholars.cornell.edu/individual/UR-396335","The wet Nicaraguan slab","0","null","null"
"http://scholars.cornell.edu/individual/UR-415933","Determination of Nonradiative Surface-Layer Thickness in Quantum Dots Etched from Single Quantum Well Gaas/Algaas","3","[Quantum Dots]","[Quantum, Quantum Dots, Quantum Well]"
"http://scholars.cornell.edu/individual/UR-415936","Dissipation in High-Tc Thin-Films","2","null","[Dissipation, Thin-Films]"
"http://scholars.cornell.edu/individual/UR-396338","Seismic attenuation and mantle wedge temperatures in the Alaska subduction zone","4","null","[subduction, mantle, Seismic attenuation, subduction zone]"
"http://scholars.cornell.edu/individual/UR-396337","Subduction Factory 3: An Excel worksheet and macro for calculating the densities, seismic wave speeds, and H 2 O contents of minerals and rocks at pressure and temperature","4","[minerals, temperature, pressure]","[temperature, Subduction]"
"http://scholars.cornell.edu/individual/UR-415935","Disordering of Alas-Gaas Superlattices by Si and S Implantation at Different Implant Temperatures","3","null","[Implant, Superlattices, Si]"
"http://scholars.cornell.edu/individual/UR-418255","Organic Carbon Cycling and the Lithosphere","2","[Carbon]","[Lithosphere, Carbon]"
"http://scholars.cornell.edu/individual/UR-367815","Optimal Channel-Aware ALOHA Protocol for Random Access in WLANs With Multipacket Reception and Decentralized Channel State Information","4","null","[Channel-Aware ALOHA, ALOHA, Information, Random Access]"
"http://scholars.cornell.edu/individual/UR-5834","The Economic Consequences Of Increased Disclosure: Evidence From International Cross-listings","12","null","[volume, trading, disclosure, earnings, Economic, Cross-listings, change, reactions, information, behavior, information disclosure, quality]"
"http://scholars.cornell.edu/individual/UR-418256","Post-sedimentation Application of Polyaluminum Chloride to Enhance Dual Media Filter Performance","2","null","[Filter, Performance]"
"http://scholars.cornell.edu/individual/UR-367813","A Likelihood-Based Multiple Access for Estimation in Sensor Networks","4","null","[Networks, Sensor Networks, Estimation, Multiple Access]"
"http://scholars.cornell.edu/individual/UR-418253","Portrait of Earth’s coming of age","0","null","null"
"http://scholars.cornell.edu/individual/UR-74929","Single Molecule Analysis of Bacterial PCR Products in Submicrometer Fluidic Channels","24","[color, Lasers, fluorescence, electrophoresis]","[synthesis, Single Molecule, efficiency, individual, capillary, silica, analysis, electrophoresis, capillary electrophoresis, single molecule, Molecule, correlation, spectroscopy, fluorescence, parallel, Analysis, Laser, model, molecule, time, sensitivity, flow]"
"http://scholars.cornell.edu/individual/UR-367812","Opportunistic Spectrum Access via Periodic Channel Sensing","0","null","null"
"http://scholars.cornell.edu/individual/UR-418259","Velázquez in Fraga: a new hypothesis about the portraits of El Primo and Philip IV","0","null","null"
"http://scholars.cornell.edu/individual/UR-367819","Betting on Gilbert-Elliot Channels","0","null","null"
"http://scholars.cornell.edu/individual/UR-367818","Type-Based Random Access for Distributed Detection Over Multiaccess Fading Channels","2","null","[Fading Channels, Random Access]"
"http://scholars.cornell.edu/individual/UR-367817","Stability and Delay of Finite-User Slotted ALOHA With Multipacket Reception","1","null","[ALOHA]"
"http://scholars.cornell.edu/individual/UR-22005","Spatial Distributions of Copper in Microbial Biofilms by Scanning Electrochemical Microscopy","22","[diffusion, cells, Microscopy, suspensions]","[polymer, diffusion, change, suspensions, deposition, metal, direct, transport, interface, piezoelectric, retardation factor, transport model, redox, stripping, cells, extracellular polymer, exposure, Microscopy, transient, biofilm, model, E. coli]"
"http://scholars.cornell.edu/individual/UR-271356","An Arrow Shaped Silicon Tip for Polymeric Nanofiber Fabrication","1","[Silicon]","[Silicon]"
"http://scholars.cornell.edu/individual/UR-22003","Direct measurement of the electric-field distribution in a light-emitting electrochemical cell","17","[electrodes, cells, light, ions, microscopy]","[electrodes, accumulation, metal, electric field, patterning, measurement, in situ, Direct, electric fields, cells, field, force, microscopy, boundary conditions, essential]"
"http://scholars.cornell.edu/individual/UR-5839","Commercial Mortgage Backed Securities (CMBS) and Market Efficiency with Respect to Costly Information","16","[environment]","[Economics, trading, efficiency, modeling, test, Market Efficiency, availability, Information, environment, markets, Efficiency, Mortgage, Real Estate, model, market efficiency, pricing]"
"http://scholars.cornell.edu/individual/UR-418251","On a correlation between the ionospheric electric field and the time derivative of the magnetic field","5","null","[magnetic field, correlation, field, electric field, time]"
"http://scholars.cornell.edu/individual/UR-5837","A Model of the Convenience Yields in On-the-Run Treasuries","11","null","[trading, yield, implementation, Model, bonds, risk, model, Convenience Yields, value, present value, auction]"
"http://scholars.cornell.edu/individual/UR-271359","Anisotropic Reactive Ion Etching of Inp in Methane/Hydrogen Based Plasmas","1","null","[Plasmas]"
"http://scholars.cornell.edu/individual/UR-367811","Distributed Detection of Information Flows","1","null","[Information]"
"http://scholars.cornell.edu/individual/UR-418252","On the possible detection of lightning storms by elephants","0","null","null"
"http://scholars.cornell.edu/individual/UR-5838","Bankruptcy Prediction With Industry Effects","16","[forecasting]","[models, efficiency, data, affect, forecasting, Prediction, accuracy, accounting, slope, database, performance, prediction, model, time, power, market efficiency]"
"http://scholars.cornell.edu/individual/UR-271357","Axon and dendrite growth and differentiation can be controlled by nanofabricated surface features","5","null","[controlled, differentiation, Axon, dendrite, growth]"
"http://scholars.cornell.edu/individual/UR-5835","How Noise Trading Affects Markets: An Experimental Analysis","11","null","[volume, trading, efficiency, traders, Analysis, Experimental, impact, Trading, tax, behavior, uninformed traders]"
"http://scholars.cornell.edu/individual/UR-271358","Spatio-temporal resolution of single exocytotic events using electrochemical detector arrays","4","null","[electrochemical detector, arrays, resolution, detector]"
"http://scholars.cornell.edu/individual/UR-5836","A Critique of Revised Basel II","0","null","null"
"http://scholars.cornell.edu/individual/UR-418250","The geology of the Vakkerlien nickel deposit, Kvikne, Norway","2","[nickel, geology]","[nickel]"
"http://scholars.cornell.edu/individual/UR-371088","Process Compensation Loops for High Speed Ring Oscillators in Sub-Micron CMOS","6","null","[CMOS, Compensation, Ring, Process, Process Compensation, Oscillators]"
"http://scholars.cornell.edu/individual/UR-305219","Self-Assembly of Four-Layer Woodpile Structure from Zigzag ABC Copolymer/Aluminosilicate Concertinas","1","null","[Self-Assembly]"
"http://scholars.cornell.edu/individual/UR-433893","Ferroelectrics: The positives of going negative","0","null","null"
"http://scholars.cornell.edu/individual/UR-74920","Conformation, Length, and Speed Measurements of Electrodynamically Stretched DNA in Nanochannels","13","[fluorescence]","[nanochannel, Measurements, folding, analysis, resolution, fragmentation, fluorescence, function, model, time, equilibrium, behavior, characterization]"
"http://scholars.cornell.edu/individual/UR-22013","Determination of Spatial Distributions of Zinc and Active Biomass in Microbial Biofilms by Two-Photon Laser Scanning Microscopy","24","[diffusion, Microscopy, carbon, metals, microscopy, movement, salts]","[diffusion, two-photon, metal, Two-Photon, direct, metals, analysis, heterogeneous, confocal, volume, laser, Microscopy, liquid, carbon, Laser, biofilm, model, location, microscopy, laser scanning, energy, Laser Scanning]"
"http://scholars.cornell.edu/individual/UR-74923","Micro- and nanomechanical sensors for environmental, chemical, and biological detection","10","[proteins]","[label-free, nanoscale, sensors, field, proteins, review, scale, cantilevers, microfluidic, frequency]"
"http://scholars.cornell.edu/individual/UR-74924","Phase Separation and Fractal Domain Formation in Phospholipid/Diacetylene-Supported Lipid Bilayers","19","[lipids, fluorescence, microscopy, plasma]","[lipids, nanoscale, environmental, signaling, morphology, aggregate, nucleation, monolayer, Fractal, fluorescence, positioning, fractal, model, force, microscopy, growth, plasma, parameters, perturbations]"
"http://scholars.cornell.edu/individual/UR-407591","A Novel System for Automatic Generation of Service Reliability Reports from Automated Mapping and Facility Management (AM/FM) Systems","4","null","[Generation, Mapping, Management, Reliability]"
"http://scholars.cornell.edu/individual/UR-74921","Prion Protein Detection Using Nanomechanical Resonator Arrays and Secondary Mass Labeling","16","[nanoparticles, proteins, Antibodies, antibodies]","[Resonator, Prion Protein, diseases, mass sensing, sandwich, resonators, frequency, nanoparticles, proteins, prion, Prion, sensitivity, Arrays, sandwich assay]"
"http://scholars.cornell.edu/individual/UR-367809","Energy-Efficient Information Retrieval for Correlated Source Reconstruction in Sensor Networks","3","null","[Networks, Sensor Networks, Information]"
"http://scholars.cornell.edu/individual/UR-74927","Electromechanical Resonators from Graphene Sheets","8","[silicon, graphite, electrons]","[Nanoelectromechanical systems, silicon, Graphene, resonator, graphite, Resonators, graphene]"
"http://scholars.cornell.edu/individual/UR-74925","Selective Vibrational Detachment of Microspheres Using Optically Excited In-Plane Motion of Nanomechanical Beams","24","[Microspheres, silicon]","[micromachining, oscillator, finite element, polystyrene, impact, direct, optical excitation, analysis, nonlinear, Optical excitation, measurement, quality factor, quality, controlled, dynamics, silicon, Three-dimensional, model, cantilevers, actuation, particles, dissipation, boundary conditions]"
"http://scholars.cornell.edu/individual/UR-74926","Macroscopic Tuning of Nanomechanics:  Substrate Bending for Reversible Control of Frequency and Quality Factor of Nanostring Resonators","21","[silicon]","[stress, tension, development, nitride, direct, control, quality factor, resonators, quality, frequency, Control, identification, silicon, silicon nitride, Quality, Frequency, Quality Factor, designs, Resonators, dissipation, energy]"
"http://scholars.cornell.edu/individual/UR-367824","Signal Processing in Random Access","1","null","[Random Access]"
"http://scholars.cornell.edu/individual/UR-74918","On-chip coupling of electrochemical pumps and an SU-8 tip for electrospray ionization mass spectrometry","13","[glass, mass spectrometry, pressure, Mass spectrometry]","[On-chip, polymer, microchannel, coupling, copolymer, release, integration, mass spectrometry, microfluidic, Mass spectrometry, stability]"
"http://scholars.cornell.edu/individual/UR-74919","Subwavelength surface-relief gratings fabricated by mcirocontact printing of self-assembled monolayers","6","[printing]","[pillars, microcontact printing, monolayers, gratings, self-assembled monolayers]"
"http://scholars.cornell.edu/individual/UR-194755","Distributed Source Coding in the Presence of Byzantine Sensors","10","null","[coding, source coding, sensors, Coding, values, deterministic, information, Sensors, characterization, Source Coding]"
"http://scholars.cornell.edu/individual/UR-319866","Aerodynamic efficiency of flapping flight: analysis of a two-stroke model","9","[motion, wing]","[function, insect, insect flight, lift, model, drag, analysis]"
"http://scholars.cornell.edu/individual/UR-257058","Economic analysis of hydrogen production from wastewater and wood for a municipal bus system","5","[wood]","[wastewater, Economic, production, analysis]"
"http://scholars.cornell.edu/individual/UR-305222","Ordered Nanostructured Ceramic-Metal Composites through Multifunctional Block Copolymer-Metal Nanoparticle Self-Assembly","3","null","[Composites, Nanoparticle, Self-Assembly]"
"http://scholars.cornell.edu/individual/UR-367822","Cross-Layer Design for Medium Access Control in CDMA Ad Hoc Networks","6","null","[Medium Access, Design, Networks, Control, Cross-Layer Design, CDMA]"
"http://scholars.cornell.edu/individual/UR-367821","Tracking of Fast-Fading Channels in Long-Code WCDMA","1","null","[Tracking]"
"http://scholars.cornell.edu/individual/UR-418261","Obituary: Professor Isaac Goldhirsch, 11 October 1949 - 29 April 2010","0","null","null"
"http://scholars.cornell.edu/individual/UR-74912","Entropic Unfolding of DNA Molecules in Nanofluidic Channels","7","[friction]","[nanoscale, Nanofluidic, force, hydrodynamic, molecule, friction, energy]"
"http://scholars.cornell.edu/individual/UR-74913","Non-planar nanofluidic devices for single molecule analysis fabricated using nanoglassblowing","21","[light, fluorescence, microscopy, radius]","[nanochannel, scaling, Measurements, silica, velocity, analysis, curvature, single molecule, fluorescence, function, Nanochannel, force, microscopy, molecule, nanofluidic, microfluidic, collapse, energy, measurements]"
"http://scholars.cornell.edu/individual/UR-74910","Stress and Silicon Nitride: A Crack in the Universal Dissipation of Glasses","15","[silicon, temperature, Silicon]","[Si3N4, stress, nitride, membrane, x-ray, crystal, Stress, silicon, silicon nitride, Dissipation, temperature, Silicon, cantilevers, dissipation, Crack]"
"http://scholars.cornell.edu/individual/UR-74911","Selection and elution of aptamers using nanoporous sol-gel arrays with integrated microheaters","20","[RNA, proteins, DNA, Ligands]","[development, process, RNA, droplets, Selection, nanoporous, high throughput, sol-gel, diagnostics, selection, proteins, DNA, specificity, Evolution, Ligands, throughput, arrays, microfluidic, 10, SELEX]"
"http://scholars.cornell.edu/individual/UR-74916","Zero-mode waveguides: Sub-wavelength nanostructures for single molecule studies at high concentrations","12","[fluorescence, aluminum]","[volume, correlation, individual, diffraction, spectroscopy, fluorescence, waveguides, experiments, implementation, molecule, aluminum, measurements]"
"http://scholars.cornell.edu/individual/UR-74917","Immobilization of Cellulose Fibrils on Solid Substrates for Cellulase-Binding Studies Through Quantitative Fluorescence Microscopy","22","[cellulases, Microscopy, fluorescence, Fluorescence, enzymes, polymers, research]","[polymer, nanoscale, morphology, individual, production, biofuel, pore, impact, Fluorescence, effort, resolution, lignocellulosic, cellulases, Microscopy, fluorescence, model, polymers, behavior, particles, essential]"
"http://scholars.cornell.edu/individual/UR-432559","Phase-Sensitive Imaging of Ferromagnetic Resonance Using Ultrafast Heat Pulses","16","[microscopy]","[spatial variation, spintronics, Ferromagnetic Resonance, ferromagnetic resonance, Ferromagnetic, resonance, imaging, Ultrafast, dynamics, ferromagnetic, laser, field, Imaging, Resonance, microscopy, time-resolved]"
"http://scholars.cornell.edu/individual/UR-74914","Supported lipid bilayer/carbon nanotube hybrids","12","[nanotubes, fluorescence, carbon, protein binding, Carbon]","[physical properties, carbon nanotubes, fluorescence, carbon, recognition, lipid bilayer, protein binding, Carbon, nanotube, transistor, applications]"
"http://scholars.cornell.edu/individual/UR-74915","Single molecule correlation spectroscopy in continuous flow mixers with zero-mode waveguides","24","[fluorescence, Fluorescence]","[Spectroscopy, Correlation, scaling, Zero-Mode Waveguides, mixing, waveguides, Fluorescence, direct, zero-mode waveguides, transport, velocity, correlation, fluorescence, spectroscopy, mixer, Waveguides, fluid, molecule, compression, relationship, time-resolved, flow, measurements, Single molecule]"
"http://scholars.cornell.edu/individual/UR-74909","Free-Standing Epitaxial Graphene","14","[silicon, motion]","[robust, epitaxial graphene, release, Epitaxial Graphene, Raman spectroscopy, silicon carbide, graphene, resonators, silicon, Graphene, spectroscopy, Raman, Resonance]"
"http://scholars.cornell.edu/individual/UR-74907","Labeling and Purification of Cellulose-Binding Proteins for High Resolution Fluorescence Applications","19","[Proteins, fluorescence, proteins, Fluorescence, enzymes]","[functional, Applications, production, probabilistic, Fluorescence, variability, Characterization, single molecule, Proteins, spectroscopy, fluorescence, proteins, spectroscopic, yield, reactions, molecule, methodology, Resolution]"
"http://scholars.cornell.edu/individual/UR-74908","A method for nanofluidic device prototyping using elastomeric collapse","17","[DNA]","[microchannel, nanochannel, polydimethylsiloxane, rules, control, analysis, elongation, controlled, DNA, design, biomolecular, Raman, Nanofluidics, nanofluidic, dimension, collapse, PDMS]"
"http://scholars.cornell.edu/individual/UR-418279","Confocal microscopy on the beamline: novel three-dimensional imaging and sample positioning","23","[fluorescence, microscopy, salts]","[crystals, two-photon, amorphous, test, crystal, fluorescence imaging, Confocal, optics, nonlinear, resolution, imaging, confocal, three-dimensional, imaging techniques, synchrotron, fluorescence, positioning, design, growth, microscopy, sensitivity, X-ray]"
"http://scholars.cornell.edu/individual/UR-396365","Thermal–petrological controls on the location of earthquakes within subducting plates","3","[earthquakes]","[controls, location, earthquakes]"
"http://scholars.cornell.edu/individual/UR-396364","Subduction Factory 5: Unusually low Poisson's ratios in subduction zones from elastic anisotropy of peridotite","5","[anisotropy]","[subduction, anisotropy, elastic, subduction zones, Subduction]"
"http://scholars.cornell.edu/individual/UR-396367","Magmatic arc structure around Mount Rainier, WA, from the joint inversion of receiver functions and surface wave dispersion","3","null","[inversion, receiver, dispersion]"
"http://scholars.cornell.edu/individual/UR-396366","Crustal and mantle shear velocity structure of Costa Rica and Nicaragua from ambient noise and teleseismic Rayleigh wave tomography","4","[tomography]","[shear, tomography, mantle, velocity]"
"http://scholars.cornell.edu/individual/UR-396361","Imaging a steeply dipping subducting slab in Southern Central America","2","null","[Central America, Imaging]"
"http://scholars.cornell.edu/individual/UR-396360","Seismic anisotropy under central Alaska from SKS splitting observations","1","[anisotropy]","[anisotropy]"
"http://scholars.cornell.edu/individual/UR-396363","Predicted velocity and density structure of the exhuming Papua New Guinea ultrahigh-pressure terrane","1","null","[velocity]"
"http://scholars.cornell.edu/individual/UR-396362","New geophysical insight into the origin of the Denali volcanic gap","1","null","[origin]"
"http://scholars.cornell.edu/individual/UR-230816","Towards a Computationally Feasible Online Voltage Instability Index","1","null","[Instability]"
"http://scholars.cornell.edu/individual/UR-74902","DNA manipulation, sorting, and mapping in nanofluidic systems","9","null","[mapping, Nanofluidic, waveguides, experiments, information, location, zero-mode waveguides, nanofluidic, analysis]"
"http://scholars.cornell.edu/individual/UR-230818","dcOvercoming Communications Challenges in Software for Monitoring and Controlling Power Systems","4","[Software]","[Power Systems, Software, Monitoring, Power]"
"http://scholars.cornell.edu/individual/UR-230817","The Influence of Generator Scheduling and Time-Varying Fault Rates on Voltage Sag Prediction","5","null","[Prediction, Influence, Scheduling, Time-Varying, Generator]"
"http://scholars.cornell.edu/individual/UR-74900","Fabrication of a Nanomechanical Mass Sensor Containing a Nanofluidic Channel","20","[vacuum, motion]","[25, Fluid, analysis, Nanofluidic Channel, responsivity, quality factor, quality, resonators, frequency, sensors, performance, liquid, resonant sensors, resonator, fluid, mechanical resonator, stability, measurements]"
"http://scholars.cornell.edu/individual/UR-74905","Prion protein detection in serum using micromechanical resonator arrays","16","[disease, proteins, antibodies, serum, blood]","[development, diseases, sandwich, blood, food, frequency, transmission, array, proteins, resonator, time, sensitivity, arrays]"
"http://scholars.cornell.edu/individual/UR-74906","Detection of prostate specific antigen with nanomechanical resonators","10","[proteins, prostate]","[surfaces, affect, proteins, capture, sandwich, arrays, sensitivity, biomarker, resonators]"
"http://scholars.cornell.edu/individual/UR-74903","From microfluidic applications to nanofluidic phenomena","3","null","[nanofluidic, microfluidic, applications]"
"http://scholars.cornell.edu/individual/UR-74904","Parylene peel-off arrays to probe the role of cell-cell interactions in tumour angiogenesis","20","[glass, cells, interleukin-8, polyethylene]","[micropatterning, angiogenesis, impact, control, growth factor, controlled, cells, fibronectin, array, endothelial, culture, Parylene, contact, cancer, growth, arrays, clusters]"
"http://scholars.cornell.edu/individual/UR-418288","Specificity of the dsRBD from PKR for dsRNA: Insights from Thermodynamics and Small Angle X-ray Scattering","5","[Thermodynamics]","[X-ray Scattering, Thermodynamics, Specificity, Scattering, X-ray]"
"http://scholars.cornell.edu/individual/UR-418289","Solution structures from nanoliter volumes: breaking the radiation damage limit with cryo-SAXS","2","[radiation]","[radiation damage, radiation]"
"http://scholars.cornell.edu/individual/UR-34002","Near-Infrared Fluorescence Imaging with Water-Soluble Lead Salt Quantum Dots","19","[quantum dots, cells, Quantum Dots, fluorescence, Fluorescence, Lead, water]","[PbSe, fluorescence imaging, colon cancer, Fluorescence, quantum, water, imaging, Near-Infrared, quantum dots, Quantum, cells, near-infrared, Quantum Dots, fluorescence, Imaging, Lead, cancer, Fluorescence Imaging, characterization]"
"http://scholars.cornell.edu/individual/UR-418280","Bulk and surface acoustic wave phenomena in crystals: Observation and interpretation","0","null","null"
"http://scholars.cornell.edu/individual/UR-22015","Dinitrophenyl ligand substrates and their application to immunosensors","14","null","[development, data, crystal, experimental, biosensors, control, analysis, Quartz, nonspecific binding, redox, kinetic model, model, sensitivity, nonspecific]"
"http://scholars.cornell.edu/individual/UR-418284","Computational Bayesian statistics in transportation modeling: from road safety analysis to discrete choice","7","[safety, transportation]","[Bayesian statistics, safety, Bayesian, analysis, choice, transportation, statistics]"
"http://scholars.cornell.edu/individual/UR-418285","Reducing Automobile Dependency on Campus: Evaluating the Impact of TDM Using Stated Preferences","1","null","[Impact]"
"http://scholars.cornell.edu/individual/UR-418282","Stability Regions of Complex Nonlinear Dynamical Systems","4","null","[Nonlinear, Dynamical Systems, Stability, Stability Regions]"
"http://scholars.cornell.edu/individual/UR-418283","Asymptotic Analysis of the Hopf-Hopf Bifurcation in a Time-delay System","4","null","[Analysis, Bifurcation, Time-delay, Asymptotic Analysis]"
"http://scholars.cornell.edu/individual/UR-5877","Momentum Strategies: Some Bootstrap Tests","16","null","[models, test, simulation, sampling, Momentum, bootstrap, accounting, predictability, momentum, random walk, instrumental variables, heteroscedasticity, Bootstrap, time-varying, information, 75]"
"http://scholars.cornell.edu/individual/UR-418211","Intrusion-related gold deposits associated with tin-tungsten provinces","1","[gold]","[gold]"
"http://scholars.cornell.edu/individual/UR-418212","Intrustion-related vein gold deposits: types, tectono-magmatic settings and distinction from orogenic gold deposits","1","[gold]","[gold]"
"http://scholars.cornell.edu/individual/UR-5875","The Impact of the Introduction of the Euro on Foreign Exchange Rate Risk Exposures","5","null","[Impact, impact, Risk, risk, volatility]"
"http://scholars.cornell.edu/individual/UR-418210","Volcanogenic gold in the VMS environment","2","[gold, environment]","[gold, environment]"
"http://scholars.cornell.edu/individual/UR-418215","Primative Permo-Triassic volcanism in the Canadian Corillera: tectonic and economic implications","2","null","[volcanism, economic]"
"http://scholars.cornell.edu/individual/UR-11391","Disease Severity in a Mouse Model of Ataxia Talangiectasia is Modulated by the DNA Damage Checkpoint Gene Hus1","19","[disease, Disease, DNA, apoptosis, genomic instability, phosphorylation]","[signaling, data, genes, gene, apoptosis, defect, Mouse, Gene, parallel, DNA, defects, instability, Model, cancer, relationship]"
"http://scholars.cornell.edu/individual/UR-5874","Multi-Market Trading and Liquidity: Theory and Evidence","11","null","[volume, robust, correlation, data, Theory, empirical, prediction, trading volume, model, stocks, Multi-Market Trading]"
"http://scholars.cornell.edu/individual/UR-418216","Gological setting, U-Pb geochronology, and radiogenic isotopic characteristics of the Permo-Triassic Kutcho assemblage. North-central British Columbia","1","[British Columbia]","null"
"http://scholars.cornell.edu/individual/UR-418213","The Red Chris porphyry Cu-Au deposit, northwestern British Columbia","1","[British Columbia]","null"
"http://scholars.cornell.edu/individual/UR-418214","Advanced argillic lithocaps in the Bollivian tin-silver belt","0","null","null"
"http://scholars.cornell.edu/individual/UR-74960","Observation of Locked Intrinsic Localized Vibrational Modes in a Micromechanical Oscillator Array","6","null","[Array, cantilever, oscillator, Oscillator, array, nonlinear]"
"http://scholars.cornell.edu/individual/UR-74963","Characterizing electroosmotic flow in microfluidic devices","11","[glass, capillaries, solutions, aging]","[treatment, microfluidic devices, coatings, walls, microfluidic, flow, surfactant]"
"http://scholars.cornell.edu/individual/UR-74964","Entropic Recoil Separation of Long DNA Molecules","11","[running, polymers]","[multistage, field, array, force, electric field, polymers, time, power, interface, resolution]"
"http://scholars.cornell.edu/individual/UR-74961","Continuous separation of biomolecules by the laterally asymmetric diffusion array with out-of-plane sample injection","8","[motion]","[sample injection, field, array, sorting, particles, strategy, flow]"
"http://scholars.cornell.edu/individual/UR-74962","An Electrospray Ionization Source for Integration with Microfluidics","9","[silicon, solutions, Microfluidics]","[polymer, Integration, silicon, array, lithography, microfluidic, Microfluidics, 10]"
"http://scholars.cornell.edu/individual/UR-418219","The Iskut area, northwestern British Columbia, Canada: an application of research in metallogenesis to enhance exploration success","1","[research]","null"
"http://scholars.cornell.edu/individual/UR-74967","Characterization and Optimization of an Entropic Trap for DNA Separation","17","null","[development, Experimental data, sieving, data, Experimental, relaxation, microchip, Trap, resolution, Optimization, Characterization, field, array, should, prediction, model, trap]"
"http://scholars.cornell.edu/individual/UR-74968","Liquid-crystal micropolarizer array for polarization-difference imaging","9","[gold]","[gold, controlled, filter, photolithography, coating, array, alignment, imaging, applications]"
"http://scholars.cornell.edu/individual/UR-418217","Volcanic stratigraphy and lithogeochemistry of the Seneca Zn-Cu-Pb prospect, southwestern British Columbia","2","[British Columbia]","[stratigraphy]"
"http://scholars.cornell.edu/individual/UR-74965","Confinement-induced entropic recoil of single DNA molecules in a nanofluidic structure","9","null","[field, force, electric field, hydrodynamic, drag, nanofluidic, behavior, interface, polyelectrolytes]"
"http://scholars.cornell.edu/individual/UR-74966","DNA Fragment Sizing by Single Molecule Detection in Submicrometer-Sized Closed Fluidic Channels","18","[fluorescence, microfluidics]","[Single Molecule, individual, electric field, analysis, measurement, single molecule, Molecule, correlation, field, spectroscopy, fluorescence, molecule, time, behavior, relationship, microfluidics, flow, applications]"
"http://scholars.cornell.edu/individual/UR-418218","Stratigraphy, lithogeochemistry and tectonic setting of the Kutcho Creek deposit, northern British Columbia","1","[British Columbia]","null"
